"WEEK_NUM","WEEK_START_DATE","DC_ID","BEER_STYLE","PRODUCT_COUNT","TOTAL_UNITS","TOTAL_REVENUE","TOTAL_COGS","TOTAL_GROSS_PROFIT","AVG_MARGIN_PCT","BARLEY_PRICE","HOPS_PRICE","AVG_BARLEY_USAGE","AVG_HOPS_USAGE","TOTAL_BARLEY_COST","TOTAL_HOPS_COST","AVG_UNIT_MARGIN","AVG_SELLING_PRICE","AVG_UNIT_COGS"
43,"2025-07-28","DC-TOR","PILSNER",1,29,4305.34,2591.44,1713.9,39.81,7.37,4.32,0.800,0.500,170.98,62.64,59.1,148.46,89.36
96,"2026-08-03","DC-DAL","ALE",1,20,3195.8,1902.4,1293.4,40.47,7.14,4.45,0.900,0.700,128.52,62.3,64.67,159.79,95.12
57,"2025-11-03","DC-ATL","STOUT",1,26,1104.74,647.14,457.6,41.42,5.13,4.39,1.200,0.350,160.06,39.95,17.6,42.49,24.89
94,"2026-07-20","DC-ATL","LAGER",1,21,708.33,488.04,220.29,31.1,7.24,4.26,0.850,0.550,129.23,49.2,10.49,33.73,23.24
30,"2025-04-28","DC-SEA","IPA",1,22,1000.34,623.7,376.64,37.65,7.83,4.83,0.950,1.400,163.65,148.76,17.12,45.47,28.35
30,"2025-04-28","DC-ATL","STOUT",1,31,1317.19,876.99,440.2,33.42,7.83,4.83,1.200,0.350,291.28,52.41,14.2,42.49,28.29
40,"2025-07-07","DC-ATL","LAGER",1,20,668.2,468.8,199.4,29.84,7.53,4.18,0.850,0.550,128.01,45.98,9.97,33.41,23.44
62,"2025-12-08","DC-ATL","LAGER",1,11,374.66,238.04,136.62,36.47,5.32,4.33,0.850,0.550,49.74,26.2,12.42,34.06,21.64
89,"2026-06-15","DC-DAL","ALE",1,25,3725.75,2392,1333.75,35.8,7.67,4.56,0.900,0.700,172.58,79.8,53.35,149.03,95.68
100,"2026-08-31","DC-ATL","STOUT",1,33,1362.24,898.92,463.32,34.01,7.05,4.51,1.200,0.350,279.18,52.09,14.04,41.28,27.24
73,"2026-02-23","DC-DAL","IPA",1,34,1561.62,857.82,703.8,45.07,5.89,3.92,0.950,1.400,190.25,186.59,20.7,45.93,25.23
51,"2025-09-22","DC-SEA","PILSNER",1,17,2498.83,1535.1,963.73,38.57,7.14,6.57,0.800,0.500,97.1,55.85,56.69,146.99,90.3
64,"2025-12-22","DC-TOR","PILSNER",1,18,2672.28,1580.58,1091.7,40.85,5.47,4.27,0.800,0.500,78.77,38.43,60.65,148.46,87.81
22,"2025-03-03","DC-ATL","LAGER",1,11,371.03,264.99,106.04,28.58,7.86,4.86,0.850,0.550,73.49,29.4,9.64,33.73,24.09
13,"2024-12-30","DC-SEA","IPA",1,12,540.12,341.28,198.84,36.81,7.53,5.1,0.950,1.400,85.84,85.68,16.57,45.01,28.44
45,"2025-08-11","DC-ATL","STOUT",1,33,1322.31,913.44,408.87,30.92,7.42,4.5,1.200,0.350,293.83,51.97,12.39,40.07,27.68
92,"2026-07-06","DC-NYC","IPA",1,40,1782,1077.6,704.4,39.53,7.3,4.18,0.950,1.400,277.4,234.08,17.61,44.55,26.94
102,"2026-09-14","DC-SEA","PILSNER",1,21,3179.4,1841.49,1337.91,42.08,5.2,4.46,0.800,0.500,87.36,46.83,63.71,151.40,87.69
7,"2024-11-18","DC-NYC","IPA",1,22,990.22,622.6,367.62,37.13,7.07,5.31,0.950,1.400,147.76,163.55,16.71,45.01,28.3
50,"2025-09-15","DC-SEA","IPA",1,20,927.8,598.8,329,35.46,7.16,6.42,0.950,1.400,136.04,179.76,16.45,46.39,29.94
94,"2026-07-20","DC-ATL","STOUT",1,37,1557.33,1013.06,544.27,34.95,7.24,4.26,1.200,0.350,321.46,55.17,14.71,42.09,27.38
72,"2026-02-16","DC-DAL","ALE",1,14,2172.52,1310.4,862.12,39.68,5.82,3.98,0.900,0.700,73.33,39,61.58,155.18,93.6
90,"2026-06-22","DC-NYC","IPA",1,40,1855.6,1116,739.6,39.86,7.47,4.75,0.950,1.400,283.86,266,18.49,46.39,27.9
31,"2025-05-05","DC-DAL","ALE",1,21,3226.44,2009.91,1216.53,37.71,7.76,4.49,0.900,0.700,146.66,66,57.93,153.64,95.71
100,"2026-08-31","DC-TOR","PILSNER",1,22,3395.48,1962.4,1433.08,42.21,7.05,4.51,0.800,0.500,124.08,49.61,65.14,154.34,89.2
89,"2026-06-15","DC-ATL","STOUT",1,40,1618.8,1120,498.8,30.81,7.67,4.56,1.200,0.350,368.16,63.84,12.47,40.47,28
44,"2025-08-04","DC-NYC","IPA",1,40,1929.2,1091.2,838,43.44,7.48,4.3,0.950,1.400,284.24,240.8,20.95,48.23,27.28
96,"2026-08-03","DC-SEA","PILSNER",1,24,3457.2,2141.76,1315.44,38.05,7.14,4.45,0.800,0.500,137.09,53.4,54.81,144.05,89.24
71,"2026-02-09","DC-TOR","PILSNER",1,17,2623.78,1492.43,1131.35,43.12,5.65,3.93,0.800,0.500,76.84,33.41,66.55,154.34,87.79
92,"2026-07-06","DC-ATL","LAGER",1,18,577.8,418.32,159.48,27.6,7.3,4.18,0.850,0.550,111.69,41.38,8.86,32.10,23.24
72,"2026-02-16","DC-NYC","IPA",1,29,1398.67,732.25,666.42,47.65,5.82,3.98,0.950,1.400,160.34,161.59,22.98,48.23,25.25
42,"2025-07-21","DC-ATL","STOUT",1,34,1417.12,943.16,473.96,33.45,7.51,4.38,1.200,0.350,306.41,52.12,13.94,41.68,27.74
28,"2025-04-14","DC-ATL","LAGER",1,14,481.46,338.52,142.94,29.69,7.98,4.83,0.850,0.550,94.96,37.19,10.21,34.39,24.18
74,"2026-03-02","DC-SEA","PILSNER",1,16,2398.88,1412,986.88,41.14,5.94,4.39,0.800,0.500,76.03,35.12,61.68,149.93,88.25
15,"2025-01-13","DC-SEA","PILSNER",1,14,2078.44,1258.04,820.4,39.47,7.54,5.06,0.800,0.500,84.45,35.42,58.6,148.46,89.86
17,"2025-01-27","DC-ATL","STOUT",1,23,949.44,646.99,302.45,31.86,7.68,4.9,1.200,0.350,211.97,39.45,13.15,41.28,28.13
32,"2025-05-12","DC-ATL","LAGER",1,15,510.9,358.95,151.95,29.74,7.82,4.63,0.850,0.550,99.71,38.2,10.13,34.06,23.93
71,"2026-02-09","DC-ATL","STOUT",1,27,1081.89,684.72,397.17,36.71,5.65,3.93,1.200,0.350,183.06,37.14,14.71,40.07,25.36
26,"2025-03-31","DC-DAL","IPA",1,33,1591.59,935.55,656.04,41.22,7.95,4.75,0.950,1.400,249.23,219.45,19.88,48.23,28.35
23,"2025-03-10","DC-TOR","PILSNER",1,18,2725.2,1621.62,1103.58,40.5,7.96,4.84,0.800,0.500,114.62,43.56,61.31,151.40,90.09
51,"2025-09-22","DC-DAL","ALE",1,19,2919.16,1835.59,1083.57,37.12,7.14,6.57,0.900,0.700,122.09,87.38,57.03,153.64,96.61
70,"2026-02-02","DC-DAL","ALE",1,13,2017.34,1215.76,801.58,39.73,5.63,4.11,0.900,0.700,65.87,37.4,61.66,155.18,93.52
12,"2024-12-23","DC-TOR","PILSNER",1,15,2160.75,1347.45,813.3,37.64,7.44,5.16,0.800,0.500,89.28,38.7,54.22,144.05,89.83
29,"2025-04-21","DC-DAL","IPA",1,41,1864.27,1168.09,696.18,37.34,7.9,4.88,0.950,1.400,307.71,280.11,16.98,45.47,28.49
38,"2025-06-23","DC-DAL","ALE",1,23,3533.72,2188.45,1345.27,38.07,7.47,4.07,0.900,0.700,154.63,65.53,58.49,153.64,95.15
91,"2026-06-29","DC-SEA","PILSNER",1,23,3516.01,2061.95,1454.06,41.36,7.5,4.69,0.800,0.500,138,53.94,63.22,152.87,89.65
80,"2026-04-13","DC-SEA","IPA",1,19,846.45,495.33,351.12,41.48,5.97,4.46,0.950,1.400,107.76,118.64,18.48,44.55,26.07
47,"2025-08-25","DC-DAL","IPA",1,39,1880.97,1171.17,709.8,37.74,7.25,6.42,0.950,1.400,268.61,350.53,18.2,48.23,30.03
10,"2024-12-09","DC-ATL","STOUT",1,22,925.98,610.06,315.92,34.12,7.22,5.33,1.200,0.350,190.61,41.04,14.36,42.09,27.73
93,"2026-07-13","DC-NYC","IPA",1,39,1880.97,1050.66,830.31,44.14,7.3,4.18,0.950,1.400,270.46,228.23,21.29,48.23,26.94
75,"2026-03-09","DC-ATL","LAGER",1,13,421.46,287.56,133.9,31.77,5.84,4.39,0.850,0.550,64.53,31.39,10.3,32.42,22.12
89,"2026-06-15","DC-SEA","PILSNER",1,24,3563.04,2153.28,1409.76,39.57,7.67,4.56,0.800,0.500,147.26,54.72,58.74,148.46,89.72
15,"2025-01-13","DC-NYC","IPA",1,23,1088.13,653.2,434.93,39.97,7.54,5.06,0.950,1.400,164.75,162.93,18.91,47.31,28.4
5,"2024-11-04","DC-TOR","PILSNER",1,17,2548.81,1516.57,1032.24,40.5,7.1,4.46,0.800,0.500,96.56,37.91,60.72,149.93,89.21
37,"2025-06-16","DC-DAL","ALE",1,23,3427.69,2188.22,1239.47,36.16,7.46,4.07,0.900,0.700,154.42,65.53,53.89,149.03,95.14
2,"2024-10-14","DC-SEA","PILSNER",1,19,2792.81,1693.28,1099.53,39.37,6.93,4.55,0.800,0.500,105.34,43.23,57.87,146.99,89.12
46,"2025-08-18","DC-DAL","ALE",1,24,3613.68,2317.92,1295.76,35.86,7.2,6.45,0.900,0.700,155.52,108.36,53.99,150.57,96.58
11,"2024-12-16","DC-DAL","ALE",1,15,2235.45,1439.25,796.2,35.62,7.41,5.29,0.900,0.700,100.04,55.55,53.08,149.03,95.95
12,"2024-12-23","DC-NYC","IPA",1,21,983.85,597.24,386.61,39.3,7.44,5.16,0.950,1.400,148.43,151.7,18.41,46.85,28.44
55,"2025-10-20","DC-NYC","IPA",1,31,1395.31,844.44,550.87,39.48,7.12,4.52,0.950,1.400,209.68,196.17,17.77,45.01,27.24
43,"2025-07-28","DC-DAL","ALE",1,23,3427.69,2190.52,1237.17,36.09,7.37,4.32,0.900,0.700,152.56,69.55,53.79,149.03,95.24
35,"2025-06-02","DC-DAL","ALE",1,20,2980.6,1904.6,1076,36.1,7.56,4.07,0.900,0.700,136.08,56.98,53.8,149.03,95.23
37,"2025-06-16","DC-SEA","IPA",1,21,1003.17,565.74,437.43,43.6,7.46,4.07,0.950,1.400,148.83,119.66,20.83,47.77,26.94
14,"2025-01-06","DC-SEA","IPA",1,14,675.22,395.36,279.86,41.45,7.39,5.05,0.950,1.400,98.29,98.98,19.99,48.23,28.24
99,"2026-08-24","DC-ATL","LAGER",1,17,545.7,395.42,150.28,27.54,7.09,4.54,0.850,0.550,102.45,42.45,8.84,32.10,23.26
97,"2026-08-10","DC-ATL","LAGER",1,16,518.72,370.24,148.48,28.62,7,4.45,0.850,0.550,95.2,39.16,9.28,32.42,23.14
38,"2025-06-23","DC-SEA","IPA",1,21,993.51,565.74,427.77,43.06,7.47,4.07,0.950,1.400,149.03,119.66,20.37,47.31,26.94
62,"2025-12-08","DC-DAL","ALE",1,14,2150.96,1307.6,843.36,39.21,5.32,4.33,0.900,0.700,67.03,42.43,60.24,153.64,93.4
66,"2026-01-05","DC-SEA","IPA",1,14,675.22,350.28,324.94,48.12,5.43,4.08,0.950,1.400,72.22,79.97,23.21,48.23,25.02
86,"2026-05-25","DC-TOR","PILSNER",1,24,3457.2,2112.72,1344.48,38.89,5.63,4.45,0.800,0.500,108.1,53.4,56.02,144.05,88.03
5,"2024-11-04","DC-ATL","STOUT",1,25,991.5,682,309.5,31.22,7.1,4.46,1.200,0.350,213,39.03,12.38,39.66,27.28
13,"2024-12-30","DC-SEA","PILSNER",1,14,2037.28,1258.18,779.1,38.24,7.53,5.1,0.800,0.500,84.34,35.7,55.65,145.52,89.87
57,"2025-11-03","DC-NYC","IPA",1,28,1247.4,704.76,542.64,43.5,5.13,4.39,0.950,1.400,136.46,172.09,19.38,44.55,25.17
82,"2026-04-27","DC-SEA","IPA",1,19,898.89,494.38,404.51,45,5.89,4.48,0.950,1.400,106.31,119.17,21.29,47.31,26.02
89,"2026-06-15","DC-ATL","LAGER",1,16,539.68,380.32,159.36,29.53,7.67,4.56,0.850,0.550,104.31,40.13,9.96,33.73,23.77
47,"2025-08-25","DC-ATL","LAGER",1,16,518.72,390.88,127.84,24.65,7.25,6.42,0.850,0.550,98.6,56.5,7.99,32.42,24.43
39,"2025-06-30","DC-NYC","IPA",1,43,1915.65,1156.27,759.38,39.64,7.31,4.14,0.950,1.400,298.61,249.23,17.66,44.55,26.89
34,"2025-05-26","DC-SEA","PILSNER",1,22,3233.78,1968.12,1265.66,39.14,7.7,4.01,0.800,0.500,135.52,44.11,57.53,146.99,89.46
9,"2024-12-02","DC-SEA","PILSNER",1,14,2057.86,1253.98,803.88,39.06,7.06,5.24,0.800,0.500,79.07,36.68,57.42,146.99,89.57
64,"2025-12-22","DC-NYC","IPA",1,22,1061.06,557.04,504.02,47.5,5.47,4.27,0.950,1.400,114.32,131.52,22.91,48.23,25.32
98,"2026-08-17","DC-DAL","ALE",1,20,3134.2,1899,1235.2,39.41,6.97,4.43,0.900,0.700,125.46,62.02,61.76,156.71,94.95
13,"2024-12-30","DC-ATL","LAGER",1,12,412.68,287.4,125.28,30.36,7.53,5.1,0.850,0.550,76.81,33.66,10.44,34.39,23.95
24,"2025-03-17","DC-TOR","PILSNER",1,19,2904.53,1710.95,1193.58,41.09,7.97,4.74,0.800,0.500,121.14,45.03,62.82,152.87,90.05
11,"2024-12-16","DC-ATL","LAGER",1,11,371.03,263.45,107.58,28.99,7.41,5.29,0.850,0.550,69.28,32,9.78,33.73,23.95
26,"2025-03-31","DC-ATL","LAGER",1,13,425.75,313.43,112.32,26.38,7.95,4.75,0.850,0.550,87.85,33.96,8.64,32.75,24.11
51,"2025-09-22","DC-ATL","STOUT",1,32,1282.24,898.24,384,29.95,7.14,6.57,1.200,0.350,274.18,73.58,12,40.07,28.07
57,"2025-11-03","DC-ATL","LAGER",1,13,434.33,279.76,154.57,35.59,5.13,4.39,0.850,0.550,56.69,31.39,11.89,33.41,21.52
53,"2025-10-06","DC-TOR","BEER",42,733,25507.51,18144.95,7362.56,28.4,7.13,4.58,0.875,0.668,4535.96,2216.99,10.02,34.88,24.86
42,"2025-07-21","DC-TOR","BEER",42,951,33257.17,23764.05,9493.12,28.04,7.51,4.38,0.875,0.668,6214.3,2764,9.92,34.97,25.06
87,"2026-06-01","DC-DAL","BEER",42,1286,44877.44,32461.2,12416.24,27.09,7.69,4.52,0.872,0.634,8613.57,3647.19,9.58,34.84,25.26
80,"2026-04-13","DC-TOR","BEER",42,803,27931.39,19025.29,8906.1,31.53,5.97,4.46,0.875,0.668,4169.09,2370.45,11.05,34.82,23.76
89,"2026-06-15","DC-SEA","BEER",48,1082,38263.54,27550.12,10713.42,27.72,7.67,4.56,0.882,0.638,7340.96,3134.82,9.94,35.45,25.51
65,"2025-12-29","DC-NYC","BEER",42,1167,40388.28,26892.66,13495.62,32.97,5.46,4.22,0.875,0.640,5576.46,3119.34,11.45,34.55,23.11
74,"2026-03-02","DC-SEA","BEER",48,801,28547.42,19077.24,9470.18,32.99,5.94,4.39,0.882,0.638,4206.53,2235.87,11.86,35.74,23.87
19,"2025-02-10","DC-NYC","BEER",42,1181,41119.72,30143.59,10976.13,26.28,7.82,4.87,0.875,0.640,8101.05,3644.85,9.23,34.82,25.59
87,"2026-06-01","DC-TOR","BEER",42,920,32247.49,23191.54,9055.95,27.63,7.69,4.52,0.875,0.668,6143.23,2747.17,9.8,35.11,25.31
3,"2024-10-21","DC-SEA","BEER",48,797,28257.4,19694.56,8562.84,30.28,6.97,4.38,0.882,0.638,4912.46,2215.49,10.88,35.66,24.77
37,"2025-06-16","DC-TOR","BEER",42,932,32579.71,23040.04,9539.67,28.99,7.46,4.07,0.875,0.668,6044.17,2511.15,10.25,35.05,24.8
104,"2026-09-28","DC-ATL","BEER",38,1053,37023.5,24318.33,12705.17,34.19,5.19,4.5,0.859,0.628,4683.14,2940.26,12.16,35.28,23.13
76,"2026-03-16","DC-NYC","BEER",42,1439,49870.25,33954.79,15915.46,31.67,5.93,4.43,0.875,0.640,7485.38,4035.02,11.06,34.71,23.65
25,"2025-03-24","DC-SEA","BEER",48,871,30852.14,22583.03,8269.11,26.62,8,4.85,0.882,0.638,6158.16,2685.06,9.53,35.51,25.98
95,"2026-07-27","DC-DAL","BEER",42,1324,46485.24,32671.38,13813.86,29.1,7.25,4.26,0.872,0.634,8368.82,3530.77,10.33,35.04,24.71
44,"2025-08-04","DC-TOR","BEER",42,921,32267.46,22923.95,9343.51,28.44,7.48,4.3,0.875,0.668,5996.87,2623.73,10.04,35.01,24.98
40,"2025-07-07","DC-ATL","BEER",38,1242,43883.9,30909.53,12974.37,29.31,7.53,4.18,0.859,0.628,8001.91,3217.22,10.46,35.40,24.94
14,"2025-01-06","DC-NYC","BEER",42,1104,38191.97,27891,10300.97,26.65,7.39,5.05,0.875,0.640,7149.6,3531.06,9.29,34.62,25.33
96,"2026-08-03","DC-ATL","BEER",38,1263,44363.17,31222.93,13140.24,29.2,7.14,4.45,0.859,0.628,7739.4,3482.66,10.39,35.16,24.77
38,"2025-06-23","DC-ATL","BEER",38,1204,42205.47,29837.23,12368.24,29.19,7.47,4.07,0.859,0.628,7710.91,3044.16,10.36,35.18,24.82
101,"2026-09-07","DC-TOR","BEER",42,841,29607.99,19395.87,10212.12,34.11,5.2,4.52,0.875,0.668,3799.8,2512.85,12.09,35.22,23.13
50,"2025-09-15","DC-ATL","BEER",38,1051,37048.53,27275.06,9773.47,25.86,7.16,6.42,0.859,0.628,6441.92,4170.43,9.21,35.23,26.02
30,"2025-04-28","DC-SEA","BEER",48,984,34603.85,25373.71,9230.14,26.57,7.83,4.83,0.882,0.638,6824.78,3020.05,9.46,35.28,25.82
80,"2026-04-13","DC-NYC","BEER",42,1628,57158.42,38452.51,18705.91,32.36,5.97,4.46,0.875,0.640,8514.53,4595.18,11.42,35.12,23.71
40,"2025-07-07","DC-DAL","BEER",42,1311,45501.25,32624.23,12877.02,27.76,7.53,4.18,0.872,0.634,8599.86,3430.69,9.74,34.65,24.9
63,"2025-12-15","DC-CHI","BEER",45,1054,36872.5,24458.17,12414.33,33.63,5.37,4.3,0.896,0.642,5071.59,2907.23,11.85,34.97,23.12
74,"2026-03-02","DC-NYC","BEER",42,1346,46796.45,31708.95,15087.5,31.93,5.94,4.39,0.875,0.640,7017.16,3737.34,11.18,34.82,23.64
50,"2025-09-15","DC-DAL","BEER",42,1045,36622.17,27138.41,9483.76,25.33,7.16,6.42,0.872,0.634,6527.06,4206.58,9,35.00,26
31,"2025-05-05","DC-CHI","BEER",45,1440,50365.14,36662.02,13703.12,27.18,7.76,4.49,0.896,0.642,10020.1,4150.47,9.6,34.98,25.38
1,"2024-10-07","DC-CHI","BEER",45,1278,44832.24,31490.99,13341.25,29.6,6.91,4.41,0.896,0.642,7919.21,3628.68,10.51,35.08,24.57
90,"2026-06-22","DC-CHI","BEER",45,1688,58968.1,42835.01,16133.09,27.35,7.47,4.75,0.896,0.642,11300.17,5167.86,9.66,34.95,25.29
79,"2026-04-06","DC-DAL","BEER",42,1135,39610.21,26628.97,12981.24,32.29,5.8,4.27,0.872,0.634,5749.13,3036.35,11.37,34.82,23.45
44,"2025-08-04","DC-DAL","BEER",42,1256,44027.61,31266.33,12761.28,28.44,7.48,4.3,0.872,0.634,8194.12,3376.62,10.1,35.04,24.94
51,"2025-09-22","DC-SEA","BEER",48,880,31162.79,23099.9,8062.89,25.32,7.14,6.57,0.882,0.638,5558.78,3684.78,9.07,35.39,26.32
81,"2026-04-20","DC-CHI","BEER",45,1473,51624.61,34950.33,16674.28,32.27,5.86,4.43,0.896,0.642,7735.38,4201.68,11.41,35.06,23.64
101,"2026-09-07","DC-CHI","BEER",45,1490,52042.52,34522.22,17520.3,33.48,5.2,4.52,0.896,0.642,6944.7,4343.99,11.77,34.88,23.11
79,"2026-04-06","DC-SEA","BEER",48,924,32423.84,21802.83,10621.01,32.52,5.8,4.27,0.882,0.638,4731.93,2509.05,11.52,35.20,23.67
49,"2025-09-08","DC-TOR","BEER",42,854,29811.43,22127.58,7683.85,25.2,7.08,6.42,0.875,0.668,5249.11,3614.2,8.9,34.94,26.04
90,"2026-06-22","DC-NYC","BEER",42,1862,64766.18,46791.3,17974.88,27.25,7.47,4.75,0.875,0.640,12192.16,5611.41,9.55,34.76,25.21
1,"2024-10-07","DC-SEA","BEER",48,847,29971.72,20907.84,9063.88,29.8,6.91,4.41,0.882,0.638,5169.79,2372.84,10.65,35.39,24.74
95,"2026-07-27","DC-TOR","BEER",42,952,33392.23,23474.85,9917.38,29.18,7.25,4.26,0.875,0.668,5998.51,2676.64,10.35,35.10,24.75
3,"2024-10-21","DC-CHI","BEER",45,1195,41891.98,29504.43,12387.55,29.36,6.97,4.38,0.896,0.642,7469.75,3364.23,10.39,35.00,24.61
92,"2026-07-06","DC-ATL","BEER",38,1289,45173.58,31797.1,13376.48,29.32,7.3,4.18,0.859,0.628,8058.91,3337.65,10.43,35.16,24.74
62,"2025-12-08","DC-CHI","BEER",45,1045,36432.51,24186.68,12245.83,33.38,5.32,4.33,0.896,0.642,4981.97,2902.7,11.76,34.85,23.09
52,"2025-09-29","DC-CHI","BEER",45,1330,46401.56,34951.05,11450.51,24.39,7.25,6.49,0.896,0.642,8651.35,5534.48,8.61,34.82,26.21
72,"2026-02-16","DC-CHI","BEER",45,1143,39965.85,26732.68,13233.17,32.9,5.82,3.98,0.896,0.642,5970.68,2924.66,11.58,34.90,23.32
53,"2025-10-06","DC-DAL","BEER",42,955,33410.97,23691.86,9719.11,28.61,7.13,4.58,0.872,0.634,5941.36,2738.52,10.13,34.94,24.81
74,"2026-03-02","DC-TOR","BEER",42,668,23401.25,15782.33,7618.92,32.06,5.94,4.39,0.875,0.668,3444.07,1940.56,11.32,35.01,23.69
93,"2026-07-13","DC-CHI","BEER",45,1665,58606.62,41338.53,17268.09,29.2,7.3,4.18,0.896,0.642,10907.88,4469.21,10.36,35.13,24.77
22,"2025-03-03","DC-TOR","BEER",42,650,22754.32,16639.49,6114.83,26.29,7.86,4.86,0.875,0.668,4434.61,2086.59,9.29,34.97,25.68
100,"2026-08-31","DC-DAL","BEER",42,1179,41329.46,29113.52,12215.94,29.25,7.05,4.51,0.872,0.634,7256.92,3333.88,10.37,35.06,24.7
24,"2025-03-17","DC-SEA","BEER",48,841,29692.55,21716.86,7975.69,26.95,7.97,4.74,0.882,0.638,5935.02,2534.15,9.68,35.57,25.89
12,"2024-12-23","DC-CHI","BEER",45,989,34675.2,25322.63,9352.57,26.73,7.44,5.16,0.896,0.642,6595.49,3284.29,9.49,35.02,25.53
26,"2025-03-31","DC-TOR","BEER",42,734,25530.33,18766.73,6763.6,25.86,7.95,4.75,0.875,0.668,5070.43,2308.88,9.09,34.78,25.69
38,"2025-06-23","DC-DAL","BEER",42,1281,44649.48,31740.7,12908.78,28.4,7.47,4.07,0.872,0.634,8344.44,3258.81,10.02,34.80,24.78
9,"2024-12-02","DC-ATL","BEER",38,706,24797.66,17740.74,7056.92,28.12,7.06,5.24,0.859,0.628,4272.29,2282.81,10.02,35.22,25.2
82,"2026-04-27","DC-NYC","BEER",42,1677,58690.19,39556.51,19133.68,32.2,5.89,4.48,0.875,0.640,8679.39,4766.54,11.3,34.95,23.65
80,"2026-04-13","DC-SEA","BEER",48,939,33061.67,22429.61,10632.06,32.14,5.97,4.46,0.882,0.638,4954.5,2655.44,11.44,35.38,23.94
48,"2025-09-01","DC-CHI","BEER",45,1500,52343.01,39492.76,12850.25,24.42,7.24,6.56,0.896,0.642,9722.89,6306.39,8.6,34.84,26.25
53,"2025-10-06","DC-ATL","BEER",38,952,33499.28,23623.47,9875.81,29.22,7.13,4.58,0.859,0.628,5823.64,2707.01,10.42,35.26,24.84
23,"2025-03-10","DC-ATL","BEER",38,902,31697.29,23171.09,8526.2,26.59,7.96,4.84,0.859,0.628,6155.87,2703.87,9.46,35.18,25.72
98,"2026-08-17","DC-ATL","BEER",38,1223,42879.12,30033.56,12845.56,29.51,6.97,4.43,0.859,0.628,7306.72,3345.76,10.45,35.06,24.61
83,"2026-05-04","DC-SEA","BEER",48,1024,36420.69,24297.75,12122.94,33.02,5.79,4.43,0.882,0.638,5248.64,2882.87,11.84,35.60,23.76
86,"2026-05-25","DC-DAL","BEER",42,1300,45512.61,30408.83,15103.78,32.65,5.63,4.45,0.872,0.634,6390.33,3623.1,11.52,34.94,23.42
44,"2025-08-04","DC-NYC","BEER",42,1822,63255.92,45265.59,17990.33,28.02,7.48,4.3,0.875,0.640,11955.28,4963.62,9.82,34.74,24.93
3,"2024-10-21","DC-ATL","BEER",38,899,31543.63,22032.5,9511.13,29.78,6.97,4.38,0.859,0.628,5359.72,2440.45,10.59,35.17,24.58
43,"2025-07-28","DC-ATL","BEER",38,1217,42665.4,30206.17,12459.23,29,7.37,4.32,0.859,0.628,7685.58,3266.87,10.31,35.20,24.89
25,"2025-03-24","DC-DAL","BEER",42,1005,35250.41,25823.02,9427.39,26.26,8,4.85,0.872,0.634,7005.12,3051.14,9.32,35.06,25.74
37,"2025-06-16","DC-NYC","BEER",42,1867,65349.85,46086.02,19263.83,28.96,7.46,4.07,0.875,0.640,12221.57,4814.73,10.18,34.95,24.76
67,"2026-01-12","DC-SEA","BEER",48,709,25175.79,16548.14,8627.65,33.79,5.64,4.09,0.882,0.638,3534.48,1840.38,12.06,35.47,23.42
30,"2025-04-28","DC-CHI","BEER",45,1452,50653.17,37338.47,13314.7,26.07,7.83,4.83,0.896,0.642,10187.22,4510.88,9.2,34.87,25.67
75,"2026-03-09","DC-SEA","BEER",48,809,28520.51,19183.28,9337.23,32.51,5.84,4.39,0.882,0.638,4179.34,2260.02,11.57,35.35,23.78
100,"2026-08-31","DC-TOR","BEER",42,864,30128.15,21330.68,8797.47,29.08,7.05,4.51,0.875,0.668,5296.52,2579.86,10.26,35.00,24.74
18,"2025-02-03","DC-SEA","BEER",48,704,24904.67,18039.06,6865.61,27.29,7.64,4.85,0.882,0.638,4758.04,2168.44,9.76,35.42,25.66
92,"2026-07-06","DC-TOR","BEER",42,961,33927.89,23682.77,10245.12,29.72,7.3,4.18,0.875,0.668,6094.48,2652.92,10.59,35.33,24.74
57,"2025-11-03","DC-TOR","BEER",42,663,23096.11,15181.12,7914.99,33.98,5.13,4.39,0.875,0.668,2956.62,1922.56,11.96,34.94,22.98
15,"2025-01-13","DC-CHI","BEER",45,928,32814.12,23783.01,9031.11,27.14,7.54,5.06,0.896,0.642,6270.34,3019.5,9.67,35.22,25.55
64,"2025-12-22","DC-TOR","BEER",42,601,21040.58,13893.76,7146.82,33.61,5.47,4.27,0.875,0.668,2858.46,1696.86,11.84,35.04,23.2
82,"2026-04-27","DC-SEA","BEER",48,1007,35635.18,23992.79,11642.39,32.39,5.89,4.48,0.882,0.638,5237.21,2867.69,11.58,35.46,23.88
5,"2024-11-04","DC-ATL","BEER",38,793,27974.91,19599.4,8375.51,29.47,7.1,4.46,0.859,0.628,4832.33,2190.57,10.5,35.24,24.74
5,"2024-11-04","DC-TOR","BEER",42,641,22414.4,15807.91,6606.49,28.96,7.1,4.46,0.875,0.668,3952.78,1889.57,10.22,34.96,24.75
93,"2026-07-13","DC-DAL","BEER",42,1334,46453.43,32919.49,13533.94,28.46,7.3,4.18,0.872,0.634,8488.44,3491.89,10,34.70,24.7
90,"2026-06-22","DC-ATL","BEER",38,1294,45840.92,32609.38,13231.54,28.21,7.47,4.75,0.859,0.628,8279.15,3822.8,10.12,35.36,25.24
