"WEEK_NUM","WEEK_START_DATE","PRODUCT_ID","PRODUCT_DESCRIPTION","BEER_STYLE","PACK_TYPE","DC_ID","DC_NAME","CITY","STATE","UNITS_SOLD","SELLING_PRICE","UNIT_COGS","BARLEY_USAGE_PER_UNIT","HOPS_USAGE_PER_UNIT","OTHER_COGS_PER_UNIT"
53,"2025-10-06","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",24,34.23,24.89,0.96,0.66,15.02
69,"2026-01-26","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",19,35.29,23.29,0.96,0.66,15.02
85,"2026-05-18","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",29,35.29,23.57,0.96,0.66,15.02
101,"2026-09-07","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",29,34.23,23,0.96,0.66,15.02
6,"2024-11-11","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",20,36.70,24.55,0.96,0.66,15.02
22,"2025-03-03","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",19,37.05,25.77,0.96,0.66,15.02
38,"2025-06-23","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",29,36.00,24.88,0.96,0.66,15.02
54,"2025-10-13","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",20,37.05,24.81,0.96,0.66,15.02
70,"2026-02-02","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",18,36.35,23.14,0.96,0.66,15.02
86,"2026-05-25","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",33,35.64,23.36,0.96,0.66,15.02
102,"2026-09-14","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",23,35.64,22.96,0.96,0.66,15.02
7,"2024-11-18","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",21,34.23,25.31,0.96,0.66,15.02
23,"2025-03-10","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",24,35.64,25.86,0.96,0.66,15.02
39,"2025-06-30","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",31,34.23,24.77,0.96,0.66,15.02
55,"2025-10-20","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",22,36.00,24.84,0.96,0.66,15.02
71,"2026-02-09","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",21,35.64,23.04,0.96,0.66,15.02
87,"2026-06-01","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",27,34.58,25.39,0.96,0.66,15.02
103,"2026-09-21","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",26,36.00,22.78,0.96,0.66,15.02
8,"2024-11-25","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",18,37.05,25.47,0.96,0.66,15.02
24,"2025-03-17","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",24,34.23,25.8,0.96,0.66,15.02
40,"2025-07-07","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",27,34.94,25.01,0.96,0.66,15.02
56,"2025-10-27","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",21,37.05,24.97,0.96,0.66,15.02
72,"2026-02-16","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",21,36.35,23.23,0.96,0.66,15.02
88,"2026-06-08","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",28,35.64,25.32,0.96,0.66,15.02
104,"2026-09-28","BEER-001054","Demo Beer Product #54","BEER","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",23,35.64,22.97,0.96,0.66,15.02
1,"2024-10-07","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",38,32.81,22.88,0.83,0.57,14.63
17,"2025-01-27","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",33,31.20,23.8,0.83,0.57,14.63
33,"2025-05-19","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",55,31.53,23.68,0.83,0.57,14.63
49,"2025-09-08","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",53,33.46,24.17,0.83,0.57,14.63
65,"2025-12-29","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",36,31.20,21.57,0.83,0.57,14.63
81,"2026-04-20","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",49,33.46,22.02,0.83,0.57,14.63
97,"2026-08-10","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",56,33.78,22.98,0.83,0.57,14.63
10,"2024-12-09","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",37,31.20,23.66,0.83,0.57,14.63
26,"2025-03-31","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",48,33.14,23.94,0.83,0.57,14.63
42,"2025-07-21","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",52,32.81,23.36,0.83,0.57,14.63
58,"2025-11-10","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",40,32.17,21.4,0.83,0.57,14.63
74,"2026-03-02","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",40,31.85,22.06,0.83,0.57,14.63
90,"2026-06-22","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",52,33.78,23.54,0.83,0.57,14.63
11,"2024-12-16","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",32,31.53,23.8,0.83,0.57,14.63
27,"2025-04-07","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",44,33.14,23.98,0.83,0.57,14.63
43,"2025-07-28","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",49,33.14,23.21,0.83,0.57,14.63
59,"2025-11-17","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",35,33.46,21.59,0.83,0.57,14.63
75,"2026-03-09","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",42,33.14,21.98,0.83,0.57,14.63
91,"2026-06-29","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",50,33.46,23.53,0.83,0.57,14.63
12,"2024-12-23","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",30,32.49,23.75,0.83,0.57,14.63
28,"2025-04-14","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",51,32.49,24.01,0.83,0.57,14.63
44,"2025-08-04","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",56,32.81,23.29,0.83,0.57,14.63
60,"2025-11-24","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",36,33.14,21.6,0.83,0.57,14.63
76,"2026-03-16","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",43,31.20,22.08,0.83,0.57,14.63
92,"2026-07-06","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",57,32.49,23.07,0.83,0.57,14.63
13,"2024-12-30","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",32,32.17,23.79,0.83,0.57,14.63
29,"2025-04-21","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",52,31.85,23.97,0.83,0.57,14.63
45,"2025-08-11","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",59,32.49,23.35,0.83,0.57,14.63
61,"2025-12-01","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",35,33.14,21.49,0.83,0.57,14.63
77,"2026-03-23","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",44,32.17,21.96,0.83,0.57,14.63
93,"2026-07-13","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",61,32.49,23.07,0.83,0.57,14.63
14,"2025-01-06","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",36,31.85,23.64,0.83,0.57,14.63
30,"2025-04-28","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",47,33.14,23.88,0.83,0.57,14.63
46,"2025-08-18","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",47,32.81,24.28,0.83,0.57,14.63
62,"2025-12-08","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",31,32.49,21.51,0.83,0.57,14.63
78,"2026-03-30","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",48,31.85,21.99,0.83,0.57,14.63
94,"2026-07-20","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",52,31.85,23.07,0.83,0.57,14.63
15,"2025-01-13","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",31,33.14,23.77,0.83,0.57,14.63
31,"2025-05-05","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",54,31.53,23.63,0.83,0.57,14.63
47,"2025-08-25","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",57,31.53,24.31,0.83,0.57,14.63
63,"2025-12-15","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",38,31.20,21.54,0.83,0.57,14.63
79,"2026-04-06","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",45,31.20,21.88,0.83,0.57,14.63
95,"2026-07-27","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",58,33.46,23.08,0.83,0.57,14.63
16,"2025-01-20","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",34,31.85,23.77,0.83,0.57,14.63
32,"2025-05-12","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",52,33.78,23.76,0.83,0.57,14.63
48,"2025-09-01","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",52,33.46,24.38,0.83,0.57,14.63
64,"2025-12-22","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",36,31.20,21.6,0.83,0.57,14.63
80,"2026-04-13","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",47,33.46,22.13,0.83,0.57,14.63
96,"2026-08-03","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",52,32.49,23.09,0.83,0.57,14.63
9,"2024-12-02","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",30,32.81,23.48,0.83,0.57,14.63
25,"2025-03-24","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",44,31.20,24.03,0.83,0.57,14.63
41,"2025-07-14","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",60,31.20,23.25,0.83,0.57,14.63
57,"2025-11-03","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",44,33.14,21.39,0.83,0.57,14.63
73,"2026-02-23","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",40,33.46,21.75,0.83,0.57,14.63
89,"2026-06-15","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",51,33.78,23.6,0.83,0.57,14.63
2,"2024-10-14","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",36,32.17,22.98,0.83,0.57,14.63
18,"2025-02-03","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",31,32.49,23.74,0.83,0.57,14.63
34,"2025-05-26","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",57,31.85,23.31,0.83,0.57,14.63
50,"2025-09-15","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",42,32.81,24.23,0.83,0.57,14.63
66,"2026-01-05","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",38,33.78,21.46,0.83,0.57,14.63
82,"2026-04-27","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",50,33.46,22.07,0.83,0.57,14.63
98,"2026-08-17","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",58,31.53,22.94,0.83,0.57,14.63
3,"2024-10-21","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",39,33.46,22.91,0.83,0.57,14.63
19,"2025-02-10","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",32,32.49,23.9,0.83,0.57,14.63
35,"2025-06-02","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",51,33.78,23.22,0.83,0.57,14.63
51,"2025-09-22","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",42,32.49,24.3,0.83,0.57,14.63
67,"2026-01-12","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",38,32.81,21.64,0.83,0.57,14.63
83,"2026-05-04","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",46,33.78,21.96,0.83,0.57,14.63
99,"2026-08-24","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",56,32.17,23.1,0.83,0.57,14.63
4,"2024-10-28","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",36,32.49,23.02,0.83,0.57,14.63
20,"2025-02-17","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",32,33.14,23.86,0.83,0.57,14.63
36,"2025-06-09","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",50,32.81,23.2,0.83,0.57,14.63
52,"2025-09-29","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",43,31.53,24.35,0.83,0.57,14.63
68,"2026-01-19","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",31,32.17,21.64,0.83,0.57,14.63
84,"2026-05-11","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",55,32.81,21.94,0.83,0.57,14.63
100,"2026-08-31","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",48,33.46,23.05,0.83,0.57,14.63
5,"2024-11-04","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",39,33.46,23.07,0.83,0.57,14.63
21,"2025-02-24","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",42,32.81,23.88,0.83,0.57,14.63
37,"2025-06-16","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",60,33.14,23.14,0.83,0.57,14.63
53,"2025-10-06","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",42,32.81,23.16,0.83,0.57,14.63
69,"2026-01-26","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",33,32.17,21.78,0.83,0.57,14.63
85,"2026-05-18","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",58,33.78,22.02,0.83,0.57,14.63
101,"2026-09-07","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",54,32.17,21.52,0.83,0.57,14.63
6,"2024-11-11","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",36,33.78,22.87,0.83,0.57,14.63
22,"2025-03-03","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",41,33.14,23.92,0.83,0.57,14.63
38,"2025-06-23","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",60,31.85,23.15,0.83,0.57,14.63
54,"2025-10-13","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",41,31.85,23.09,0.83,0.57,14.63
70,"2026-02-02","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",38,31.20,21.65,0.83,0.57,14.63
86,"2026-05-25","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",51,31.53,21.84,0.83,0.57,14.63
102,"2026-09-14","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",52,31.53,21.49,0.83,0.57,14.63
7,"2024-11-18","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",35,31.20,23.52,0.83,0.57,14.63
23,"2025-03-10","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",42,31.53,24,0.83,0.57,14.63
39,"2025-06-30","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",55,33.46,23.06,0.83,0.57,14.63
55,"2025-10-20","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",41,32.49,23.12,0.83,0.57,14.63
71,"2026-02-09","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",40,33.14,21.56,0.83,0.57,14.63
87,"2026-06-01","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",57,31.53,23.59,0.83,0.57,14.63
103,"2026-09-21","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",46,32.81,21.33,0.83,0.57,14.63
8,"2024-11-25","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",34,32.81,23.66,0.83,0.57,14.63
24,"2025-03-17","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",42,33.78,23.95,0.83,0.57,14.63
40,"2025-07-07","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",51,32.81,23.26,0.83,0.57,14.63
56,"2025-10-27","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",35,33.78,23.23,0.83,0.57,14.63
72,"2026-02-16","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",42,33.46,21.73,0.83,0.57,14.63
88,"2026-06-08","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",48,31.53,23.54,0.83,0.57,14.63
104,"2026-09-28","BEER-001055","Demo Beer Product #55","BEER","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",47,31.85,21.5,0.83,0.57,14.63
1,"2024-10-07","BEER-001055","Demo Beer Product #55","BEER","CS","DC-TOR","Toronto Distribution Center","Toronto","ON",21,33.46,22.88,0.83,0.57,14.63
17,"2025-01-27","BEER-001055","Demo Beer Product #55","BEER","CS","DC-TOR","Toronto Distribution Center","Toronto","ON",17,33.14,23.8,0.83,0.57,14.63
33,"2025-05-19","BEER-001055","Demo Beer Product #55","BEER","CS","DC-TOR","Toronto Distribution Center","Toronto","ON",31,33.14,23.68,0.83,0.57,14.63
